code_insee,code_postal,eurocircos_name,comsimp_name,pref_related,latitude,longitude
01400,01470,Seillonnaz,Seillonnaz,Belley,45.8,5.483333
01401,01630,Sergy,Sergy,Gex,46.25,6
01402,01190,Sermoyer,Sermoyer,Bourg-en-Bresse,46.5,4.983333
01403,01470,Serrières-de-Briord,Serrières-de-Briord,Belley,,
01404,01450,Serrières-sur-Ain,Serrières-sur-Ain,Nantua,46.15,5.45
01405,01240,Servas,Servas,Bourg-en-Bresse,46.133333,5.166667
01406,01560,Servignat,Servignat,Bourg-en-Bresse,46.433333,5.066667
01407,01420,Seyssel,Seyssel,Belley,"45,96","5,83"
01408,01250,Simandre-sur-Suran,Simandre-sur-Suran,Bourg-en-Bresse,46.216667,5.416667
01410,01580,Sonthonnax-la-Montagne,Sonthonnax-la-Montagne,Nantua,46.233333,5.533333
01411,01150,Souclin,Souclin,Belley,45.866667,5.416667
01412,01400,Sulignat,Sulignat,Bourg-en-Bresse,46.166667,4.966667
01413,01420,Surjoux,Surjoux,Nantua,46.016667,5.8
01414,01260,Sutrieu,Sutrieu,Belley,45.95,5.65
01415,01510,Talissieu,Talissieu,Belley,45.866667,5.716667
01416,01230,Tenay,Tenay,Belley,45.916667,5.5
01417,01110,Thézillieu,Thézillieu,Belley,45.883333,5.6
01418,01120,Thil,Thil,Bourg-en-Bresse,45.816667,5.016667
01419,01710,Thoiry,Thoiry,Gex,,
01420,01140,Thoissey,Thoissey,Bourg-en-Bresse,46.166667,4.8
01421,01230,Torcieu,Torcieu,Belley,45.916667,5.4
01422,01250,Tossiat,Tossiat,Bourg-en-Bresse,46.133333,5.316667
01423,01600,Toussieux,Toussieux,Bourg-en-Bresse,45.966667,4.833333
01424,01390,Tramoyes,Tramoyes,Bourg-en-Bresse,45.866667,4.966667
01425,01160,La Tranclière,La Tranclière,Bourg-en-Bresse,46.116667,5.266667
01426,01370,Treffort-Cuisiat,Val-Revermont,Bourg-en-Bresse,,
01427,01600,Trévoux,Trévoux,Bourg-en-Bresse,45.933333,4.766667
01428,01140,Valeins,Valeins,Bourg-en-Bresse,46.116667,4.866667
01429,01660,Vandeins,Vandeins,Bourg-en-Bresse,46.216667,5.083333
01430,01160,Varambon,Varambon,Nantua,46.033333,5.316667
01431,01150,Vaux-en-Bugey,Vaux-en-Bugey,Belley,45.916667,5.35
01432,01270,Verjon,Verjon,Bourg-en-Bresse,46.35,5.35
01433,01560,Vernoux,Vernoux,Bourg-en-Bresse,46.483333,5.116667
01434,01330,Versailleux,Versailleux,Bourg-en-Bresse,45.983333,5.1
01435,01210,Versonnex,Versonnex,Gex,,
01436,01170,Vesancy,Vesancy,Gex,46.35,6.083333
01437,01560,Vescours,Vescours,Bourg-en-Bresse,46.466667,5.033333
01439,01570,Vésines,Vésines,Bourg-en-Bresse,46.35,4.866667
01441,01430,Vieu-d'Izenave,Vieu-d'Izenave,Nantua,46.083333,5.533333
01442,01260,Vieu,Vieu,Belley,45.9,5.683333
01443,01330,Villars-les-Dombes,Villars-les-Dombes,Bourg-en-Bresse,46,5.016667
01444,01150,Villebois,Villebois,Belley,45.85,5.433333
01445,01270,Villemotier,Villemotier,Bourg-en-Bresse,46.35,5.316667
01446,01480,Villeneuve,Villeneuve,Bourg-en-Bresse,,
01447,01250,Villereversure,Villereversure,Bourg-en-Bresse,46.183333,5.383333
01448,01200,Villes,Villes,Nantua,46.083333,5.783333
01449,01320,Villette-sur-Ain,Villette-sur-Ain,Bourg-en-Bresse,,
01450,01800,Villieu-Loyes-Mollon,Villieu-Loyes-Mollon,Belley,,
01451,01440,Viriat,Viriat,Bourg-en-Bresse,46.25,5.216667
01452,01510,Virieu-le-Grand,Virieu-le-Grand,Belley,45.85,5.65
01453,01260,Virieu-le-Petit,Virieu-le-Petit,Belley,45.9,5.716667
01454,01300,Virignin,Virignin,Belley,45.716667,5.716667
01456,01350,Vongnes,Vongnes,Belley,45.816667,5.716667
01457,01540,Vonnas,Vonnas,Bourg-en-Bresse,46.216667,5
02001,02300,Abbécourt,Abbécourt,Laon,49.6,3.183333
02002,02800,Achery,Achery,Laon,49.683333,3.383333
02003,02200,Acy,Acy,Soissons,49.35,3.416667
02004,02340,Agnicourt-et-Séchelles,Agnicourt-et-Séchelles,Laon,49.716667,3.95
02005,02190,Aguilcourt,Aguilcourt,Laon,49.4,3.966667
02006,02110,Aisonville-et-Bernoville,Aisonville-et-Bernoville,Vervins,49.933333,3.533333
02007,02820,Aizelles,Aizelles,Laon,49.483333,3.816667
02008,02370,Aizy-Jouy,Aizy-Jouy,Soissons,,
02009,02240,Alaincourt,Alaincourt,Saint-Quentin,49.75,3.366667
02010,02320,Allemant,Allemant,Soissons,49.466667,3.45
02011,02290,Ambleny,Ambleny,Soissons,49.383333,3.183333
02012,02200,Ambrief,Ambrief,Soissons,49.316667,3.4
02013,02190,Amifontaine,Amifontaine,Laon,49.483333,3.916667
02014,02700,Amigny-Rouy,Amigny-Rouy,Laon,49.6,3.3
02015,02600,Ancienville,Ancienville,Soissons,49.216667,3.216667
02016,02800,Andelain,Andelain,Laon,49.633333,3.366667
02017,02800,Anguilcourt-le-Sart,Anguilcourt-le-Sart,Laon,49.683333,3.433333
02018,02320,Anizy-le-Château,Anizy-le-Château,Laon,49.5,3.45
02019,02480,Annois,Annois,Saint-Quentin,49.716667,3.166667
02020,02500,Any-Martin-Rieux,Any-Martin-Rieux,Vervins,49.883333,4.2165
02021,02360,Archon,Archon,Vervins,49.741667,4.116667
02022,02130,Arcy-Sainte-Restitue,Arcy-Sainte-Restitue,Soissons,49.25,3.466667
02023,02210,Armentières-sur-Ourcq,Armentières-sur-Ourcq,Château-Thierry,49.183333,3.383333
02024,02860,Arrancy,Arrancy,Laon,49.483333,3.75
02025,02480,Artemps,Artemps,Saint-Quentin,49.766667,3.183333
02027,02270,Assis-sur-Serre,Assis-sur-Serre,Laon,49.683333,3.566667
02028,02840,Athies-sous-Laon,Athies-sous-Laon,Laon,49.566667,3.683333
02029,02490,Attilly,Attilly,Saint-Quentin,49.85,3.166667
02030,02420,Aubencheul-aux-Bois,Aubencheul-aux-Bois,Saint-Quentin,50.033333,3.266667
02031,02500,Aubenton,Aubenton,Vervins,49.833333,4.2
02032,02590,Aubigny-aux-Kaisnes,Aubigny-aux-Kaisnes,Saint-Quentin,49.783333,3.116667
02033,02820,Aubigny-en-Laonnois,Aubigny-en-Laonnois,Laon,49.5,3.8
02034,02300,Audignicourt,Audignicourt,Soissons,49.483333,3.133333
02035,02120,Audigny,Audigny,Vervins,49.85,3.65
02036,02220,Augy,Augy,Soissons,49.333333,3.516667
02037,02000,Aulnois-sous-Laon,Aulnois-sous-Laon,Laon,49.616667,3.6
02038,02360,Les Autels,Les Autels,Vervins,49.766667,4.2257
02039,02250,Autremencourt,Autremencourt,Laon,49.7,3.8
02040,02580,Autreppes,Autreppes,Vervins,49.9,3.85
02041,02300,Autreville,Autreville,Laon,49.583333,3.233333
02042,02400,Azy-sur-Marne,Azy-sur-Marne,Château-Thierry,49,3.366667
02043,02290,Bagneux,Bagneux,Soissons,49.466667,3.283333
02044,02140,Bancigny,Bancigny,Vervins,49.8,4.016667
02046,02000,Barenton-Bugny,Barenton-Bugny,Laon,49.633333,3.65
02047,02000,Barenton-Cel,Barenton-Cel,Laon,49.65,3.633333
02048,02270,Barenton-sur-Serre,Barenton-sur-Serre,Laon,49.666667,3.683333
02049,02700,Barisis,Barisis-aux-Bois,Laon,,
02050,02170,Barzy-en-Thiérache,Barzy-en-Thiérache,Vervins,50.033333,3.75
02051,02850,Barzy-sur-Marne,Barzy-sur-Marne,Château-Thierry,49.083333,3.55
02052,02380,Bassoles-Aulers,Bassoles-Aulers,Laon,49.533333,3.383333
02053,02330,Baulne-en-Brie,Vallées en Champagne,Château-Thierry,48.983333,3.616667
02054,02220,Bazoches-sur-Vesles,Bazoches-sur-Vesles,Soissons,,
02055,02500,Beaumé,Beaumé,Vervins,49.833333,4.15
02056,02300,Beaumont-en-Beine,Beaumont-en-Beine,Laon,49.7,3.133333
02057,02110,Beaurevoir,Beaurevoir,Saint-Quentin,50,3.3
02058,02160,Beaurieux,Beaurieux,Laon,49.4,3.733333
02059,02800,Beautor,Beautor,Laon,49.65,3.333333
02060,02590,Beauvois-en-Vermandois,Beauvois-en-Vermandois,Saint-Quentin,49.816667,3.1
02061,02110,Becquigny,Becquigny,Saint-Quentin,,
02062,02400,Belleau,Belleau,Château-Thierry,49.1,3.3
02063,02420,Bellenglise,Bellenglise,Saint-Quentin,49.916667,3.25
02064,02200,Belleu,Belleu,Soissons,49.366667,3.333333
02065,02420,Bellicourt,Bellicourt,Saint-Quentin,49.95,3.233333
02066,02440,Benay,Benay,Saint-Quentin,49.75,3.316667
02067,02450,Bergues-sur-Sambre,Bergues-sur-Sambre,Vervins,50.033333,3.716667
02068,02250,Berlancourt,Berlancourt,Vervins,,
02069,02340,Berlise,Berlise,Vervins,49.666667,4.116667
02070,02120,Bernot,Bernot,Vervins,49.866667,3.5
02071,02290,Berny-Rivière,Berny-Rivière,Soissons,49.416667,3.15
02072,02820,Berrieux,Berrieux,Laon,49.483333,3.85
02073,02190,Berry-au-Bac,Berry-au-Bac,Laon,49.4,3.9
02074,02800,Bertaucourt-Epourdon,Bertaucourt-Epourdon,Laon,49.616667,3.383333
02075,02240,Berthenicourt,Berthenicourt,Saint-Quentin,49.766667,3.383333
02076,02190,Bertricourt,Bertricourt,Laon,49.383333,4
02077,02200,Berzy-le-Sec,Berzy-le-Sec,Soissons,49.333333,3.316667
02078,02300,Besmé,Besmé,Laon,49.533333,3.166667
02079,02500,Besmont,Besmont,Vervins,49.833333,4.116667
02080,02870,Besny-et-Loizy,Besny-et-Loizy,Laon,49.6,3.583333
02081,02300,Béthancourt-en-Vaux,Béthancourt-en-Vaux,Laon,49.616667,3.15
02082,02210,Beugneux,Beugneux,Soissons,49.233333,3.416667
02083,02130,Beuvardes,Beuvardes,Château-Thierry,49.15,3.483333
02084,02310,Bézu-le-Guéry,Bézu-le-Guéry,Château-Thierry,49.016667,3.233333
02085,02400,Bézu-Saint-Germain,Bézu-Saint-Germain,Château-Thierry,49.1,3.4
02086,02300,Bichancourt,Bichancourt,Laon,49.583333,3.216667
02087,02290,Bieuxy,Bieuxy,Soissons,49.45,3.266667
02088,02860,Bièvres,Bièvres,Laon,49.5,3.716667
02089,02200,Billy-sur-Aisne,Billy-sur-Aisne,Soissons,49.366667,3.383333
02090,02210,Billy-sur-Ourcq,Billy-sur-Ourcq,Soissons,49.216667,3.3
02091,02160,Blanzy-lès-Fismes,Blanzy-lès-Fismes,Soissons,49.333333,3.666667
02093,02300,Blérancourt,Blérancourt,Laon,49.516667,3.15
02094,02400,Blesmes,Blesmes,Château-Thierry,49.033333,3.45
02095,02110,Bohain-en-Vermandois,Bohain-en-Vermandois,Saint-Quentin,49.983333,3.45
02096,02270,Bois-lès-Pargny,Bois-lès-Pargny,Laon,49.716667,3.65
02097,02350,Boncourt,Boncourt,Laon,49.616667,3.95
02098,02400,Bonneil,Bonneil,Château-Thierry,49,3.35
02099,02400,Bonnesvalyn,Bonnesvalyn,Château-Thierry,49.116667,3.316667
02100,02420,Bony,Bony,Saint-Quentin,49.983333,3.216667
02101,02250,Bosmont-sur-Serre,Bosmont-sur-Serre,Laon,49.733333,3.866667
02102,02860,Bouconville-Vauclair,Bouconville-Vauclair,Laon,,
02103,02450,Boué,Boué,Vervins,50.016667,3.7
02104,02160,Bouffignereux,Bouffignereux,Laon,49.366667,3.85
02105,02400,Bouresches,Bouresches,Château-Thierry,49.066667,3.3
02106,02160,Bourg-et-Comin,Bourg-et-Comin,Laon,49.4,3.65
02107,02300,Bourguignon-sous-Coucy,Bourguignon-sous-Coucy,Laon,49.55,3.166667
02108,02000,Bourguignon-sous-Montbavin,Bourguignon-sous-Montbavin,Laon,,
02109,02140,La Bouteille,La Bouteille,Vervins,49.866667,3.966667
02110,02220,Braine,Braine,Soissons,49.333333,3.533333
02111,02320,Brancourt-en-Laonnois,Brancourt-en-Laonnois,Laon,49.516667,3.416667
02112,02110,Brancourt-le-Grand,Brancourt-le-Grand,Saint-Quentin,49.966667,3.383333
02114,02400,Brasles,Brasles,Château-Thierry,49.05,3.433333
02115,02000,Braye-en-Laonnois,Braye-en-Laonnois,Laon,49.433333,3.616667
02116,02140,Braye-en-Thiérache,Braye-en-Thiérache,Vervins,49.783333,3.966667
02117,02480,Bray-Saint-Christophe,Bray-Saint-Christophe,Saint-Quentin,49.766667,3.15
02118,02880,Braye,Braye,Soissons,49.433333,3.366667
02119,02210,Brécy,Brécy,Château-Thierry,49.15,3.433333
02120,02220,Brenelle,Brenelle,Soissons,49.366667,3.533333
02121,02210,Breny,Breny,Soissons,49.183333,3.35
02122,02870,Brie,Brie,Laon,,
02123,02240,Brissay-Choigny,Brissay-Choigny,Saint-Quentin,49.716667,3.366667
02124,02240,Brissy-Hamégicourt,Brissy-Hamégicourt,Saint-Quentin,,
02125,02810,Brumetz,Brumetz,Château-Thierry,49.1,3.15
02126,02360,Brunehamel,Brunehamel,Vervins,49.766667,4.183333
02127,02130,Bruyères-sur-Fère,Bruyères-sur-Fère,Château-Thierry,49.183333,3.433333
02128,02860,Bruyères-et-Montbérault,Bruyères-et-Montbérault,Laon,49.516667,3.666667
02129,02220,Bruys,Bruys,Soissons,49.266667,3.566667
02130,02500,Bucilly,Bucilly,Vervins,49.883333,4.083333
02131,02880,Bucy-le-Long,Bucy-le-Long,Soissons,49.4,3.383333
02132,02870,Bucy-lès-Cerny,Bucy-lès-Cerny,Laon,49.583333,3.516667
02133,02350,Bucy-lès-Pierrepont,Bucy-lès-Pierrepont,Laon,49.65,3.9
02134,02500,Buire,Buire,Vervins,49.9,4.05
02135,02620,Buironfosse,Buironfosse,Vervins,49.966667,3.833333
02136,02140,Burelles,Burelles,Vervins,49.783333,3.9
02137,02810,Bussiares,Bussiares,Château-Thierry,49.083333,3.25
02138,02200,Buzancy,Buzancy,Soissons,49.316667,3.35
02139,02300,Caillouël-Crépigny,Caillouël-Crépigny,Laon,49.616667,3.15
02140,02300,Camelin,Camelin,Laon,,
02141,02260,La Capelle,La Capelle,Vervins,,
02142,02680,Castres,Castres,Saint-Quentin,49.8,3.233333
02143,02420,Le Catelet,Le Catelet,Saint-Quentin,50,3.25
02144,02490,Caulaincourt,Caulaincourt,Saint-Quentin,49.866667,3.1
02145,02300,Caumont,Caumont,Laon,49.616667,3.183333
02146,02330,Celles-lès-Condé,Celles-lès-Condé,Château-Thierry,49.016667,3.566667
02148,02370,Celles-sur-Aisne,Celles-sur-Aisne,Soissons,49.416667,3.483333
02149,02240,Cerizy,Cerizy,Saint-Quentin,49.75,3.333333
02150,02860,Cerny-en-Laonnois,Cerny-en-Laonnois,Laon,49.45,3.666667
02151,02870,Cerny-lès-Bucy,Cerny-lès-Bucy,Laon,49.583333,3.533333
02152,02220,Cerseuil,Cerseuil,Soissons,49.333333,3.516667
02153,02320,Cessières,Cessières,Laon,49.566667,3.483333
02154,02200,Chacrise,Chacrise,Soissons,49.3,3.4
02155,02000,Chaillevois,Chaillevois,Laon,49.516667,3.516667
02156,02270,Chalandry,Chalandry,Laon,49.683333,3.633333
02157,02000,Chambry,Chambry,Laon,49.6,3.65
02158,02860,Chamouille,Chamouille,Laon,49.466667,3.666667
02159,02670,Champs,Champs,Laon,49.533333,3.25
02160,02340,Chaourse,Chaourse,Vervins,49.7,4
02162,02570,La Chapelle-sur-Chézy,La Chapelle-sur-Chézy,Château-Thierry,48.95,3.383333
02163,02310,Charly,Charly-sur-Marne,Château-Thierry,,
02164,02850,Le Charmel,Le Charmel,Château-Thierry,49.116667,3.55
02165,02800,Charmes,Charmes,Laon,49.65,3.383333
02166,02400,Chartèves,Chartèves,Château-Thierry,49.083333,3.5
02167,02370,Chassemy,Chassemy,Soissons,49.383333,3.5
02168,02400,Château-Thierry,Château-Thierry,Château-Thierry,49.05,3.4
02169,02270,Châtillon-lès-Sons,Châtillon-lès-Sons,Laon,49.75,3.683333
02170,02240,Châtillon-sur-Oise,Châtillon-sur-Oise,Saint-Quentin,49.783333,3.4
02171,02160,Chaudardes,Chaudardes,Laon,49.383333,3.783333
02172,02200,Chaudun,Chaudun,Soissons,49.316667,3.266667
02173,02300,Chauny,Chauny,Laon,49.616667,3.216667
02174,02000,Chavignon,Chavignon,Soissons,49.483333,3.516667
02175,02880,Chavigny,Chavigny,Soissons,49.433333,3.3
02176,02370,Chavonne,Chavonne,Soissons,49.4,3.566667
02177,02860,Chérêt,Chérêt,Laon,49.516667,3.683333
02178,02860,Chermizy-Ailles,Chermizy-Ailles,Laon,49.466667,3.733333
02179,02220,Chéry-Chartreuve,Chéry-Chartreuve,Soissons,49.266667,3.616667
02180,02000,Chéry-lès-Pouilly,Chéry-lès-Pouilly,Laon,49.65,3.6
02181,02360,Chéry-lès-Rozoy,Chéry-lès-Rozoy,Vervins,49.716667,4.083333
02182,02250,Chevennes,Chevennes,Vervins,49.816667,3.733333
02183,02000,Chevregny,Chevregny,Laon,49.466667,3.583333
02184,02270,Chevresis-Monceau,Chevresis-Monceau,Saint-Quentin,49.75,3.566667
02185,02810,Chézy-en-Orxois,Chézy-en-Orxois,Château-Thierry,49.133333,3.183333
02186,02570,Chézy-sur-Marne,Chézy-sur-Marne,Château-Thierry,48.983333,3.366667
02187,02400,Chierry,Chierry,Château-Thierry,49.033333,3.433333
02188,02120,Chigny,Chigny,Vervins,49.916667,3.766667
02189,02350,Chivres-en-Laonnois,Chivres-en-Laonnois,Laon,49.633333,3.85
02190,02880,Chivres-Val,Chivres-Val,Soissons,49.4,3.433333
02191,02000,Chivy-lès-Etouvelles,Chivy-lès-Étouvelles,Laon,49.516667,3.583333
02192,02210,Chouy,Chouy,Soissons,49.2,3.25
02193,02130,Cierges,Cierges,Château-Thierry,49.166667,3.6
02194,02250,Cilly,Cilly,Laon,49.733333,3.833333
02195,02220,Ciry-Salsogne,Ciry-Salsogne,Soissons,49.366667,3.466667
02196,02000,Clacy-et-Thierret,Clacy-et-Thierret,Laon,49.55,3.566667
02197,02260,Clairfontaine,Clairfontaine,Vervins,49.983333,3.983333
02198,02880,Clamecy,Clamecy,Soissons,49.433333,3.366667
02199,02440,Clastres,Clastres,Saint-Quentin,49.733333,3.233333
02200,02340,Clermont-les-Fermes,Clermont-les-Fermes,Vervins,49.666667,3.95
02201,02600,Coeuvres-et-Valsery,Cœuvres-et-Valsery,Soissons,49.333333,3.15
02203,02210,Coincy,Coincy,Château-Thierry,49.166667,3.416667
02204,02360,Coingt,Coingt,Vervins,49.783333,4.083333
02205,02860,Colligis-Crandelain,Colligis-Crandelain,Laon,49.483333,3.65
02206,02120,Colonfay,Colonfay,Vervins,49.85,3.7
02207,02300,Commenchon,Commenchon,Laon,49.633333,3.166667
02208,02160,Concevreux,Concevreux,Laon,49.383333,3.783333
02209,02330,Condé-en-Brie,Condé-en-Brie,Château-Thierry,49,3.55
02210,02370,Condé-sur-Aisne,Condé-sur-Aisne,Soissons,49.4,3.45
02211,02190,Condé-sur-Suippe,Condé-sur-Suippe,Laon,49.416667,3.95
02212,02700,Condren,Condren,Laon,49.616667,3.283333
02213,02330,Connigis,Connigis,Château-Thierry,49.033333,3.533333
02214,02680,Contescourt,Contescourt,Saint-Quentin,49.8,3.233333
02215,02820,Corbeny,Corbeny,Laon,49.466667,3.816667
02216,02600,Corcy,Corcy,Soissons,49.25,3.216667
02217,02380,Coucy-le-Château-Auffrique,Coucy-le-Château-Auffrique,Laon,,
02218,02840,Coucy-lès-Eppes,Coucy-lès-Eppes,Laon,49.55,3.766667
02219,02380,Coucy-la-Ville,Coucy-la-Ville,Laon,49.533333,3.333333
02220,02130,Coulonges-Cohan,Coulonges-Cohan,Château-Thierry,,
02221,02310,Coupru,Coupru,Château-Thierry,49.033333,3.266667
02222,02800,Courbes,Courbes,Laon,49.683333,3.45
02223,02330,Courboin,Courboin,Château-Thierry,49,3.5
02224,02220,Courcelles-sur-Vesles,Courcelles-sur-Vesle,Soissons,,
02225,02810,Courchamps,Courchamps,Château-Thierry,49.116667,3.266667
02226,02200,Courmelles,Courmelles,Soissons,49.35,3.316667
02227,02130,Courmont,Courmont,Château-Thierry,49.15,3.566667
02228,02850,Courtemont-Varennes,Courtemont-Varennes,Château-Thierry,49.066667,3.55
02229,02820,Courtrizy-et-Fussigny,Courtrizy-et-Fussigny,Laon,49.516667,3.8
02230,02220,Couvrelles,Couvrelles,Soissons,49.35,3.483333
02231,02270,Couvron-et-Aumencourt,Couvron-et-Aumencourt,Laon,49.65,3.516667
02232,02600,Coyolles,Coyolles,Soissons,49.233333,3.05
02233,02130,Cramaille,Cramaille,Soissons,49.233333,3.45
02234,02160,Craonne,Craonne,Laon,49.433333,3.783333
02235,02160,Craonnelle,Craonnelle,Laon,49.433333,3.766667
02236,02380,Crécy-au-Mont,Crécy-au-Mont,Laon,49.483333,3.316667
02237,02270,Crécy-sur-Serre,Crécy-sur-Serre,Laon,49.7,3.616667
02238,02870,Crépy,Crépy,Laon,,
02239,02650,Crézancy,Crézancy,Château-Thierry,49.05,3.5
02240,02110,Croix-Fonsommes,Croix-Fonsomme,Saint-Quentin,49.916667,3.4
02241,02210,La Croix-sur-Ourcq,La Croix-sur-Ourcq,Château-Thierry,49.166667,3.35
02242,02310,Crouttes-sur-Marne,Crouttes-sur-Marne,Château-Thierry,,
02243,02880,Crouy,Crouy,Soissons,49.4,3.366667
02244,02120,Crupilly,Crupilly,Vervins,49.916667,3.75
02245,02880,Cuffies,Cuffies,Soissons,49.416667,3.316667
02246,02480,Cugny,Cugny,Saint-Quentin,49.7,3.15
02248,02350,Cuirieux,Cuirieux,Laon,49.683333,3.816667
02249,02220,Cuiry-Housse,Cuiry-Housse,Soissons,49.3,3.483333
02250,02160,Cuiry-lès-Chaudardes,Cuiry-lès-Chaudardes,Laon,49.383333,3.766667
02251,02360,Cuiry-lès-Iviers,Cuiry-lès-Iviers,Vervins,,
02252,02160,Cuissy-et-Geny,Cuissy-et-Geny,Laon,49.416667,3.7
02253,02200,Cuisy-en-Almont,Cuisy-en-Almont,Soissons,49.416667,3.25
02254,02600,Cutry,Cutry,Soissons,49.35,3.183333
02255,02220,Cys-la-Commune,Cys-la-Commune,Soissons,49.4,3.566667
02256,02140,Dagny-Lambercy,Dagny-Lambercy,Vervins,49.766667,4.033333
02257,02680,Dallon,Dallon,Saint-Quentin,49.816667,3.233333
02258,02470,Dammard,Dammard,Soissons,49.15,3.2
02259,02600,Dampleux,Dampleux,Soissons,49.25,3.15
02260,02800,Danizy,Danizy,Laon,49.65,3.383333
02261,02270,Dercy,Dercy,Laon,49.7,3.683333
02262,02700,Deuillet,Deuillet,Laon,49.633333,3.35
02263,02220,Dhuizel,Dhuizel,Soissons,49.366667,3.616667
02264,02340,Dizy-le-Gros,Dizy-le-Gros,Vervins,49.633333,4.016667
02265,02360,Dohis,Dohis,Vervins,49.75,4.133333
02266,02360,Dolignon,Dolignon,Vervins,49.716667,4.083333
02267,02600,Dommiers,Dommiers,Soissons,49.333333,3.216667
02268,02310,Domptin,Domptin,Château-Thierry,49.016667,3.283333
02269,02450,Dorengt,Dorengt,Vervins,49.966667,3.683333
02270,02590,Douchy,Douchy,Saint-Quentin,49.766667,3.116667
02271,02130,Dravegny,Dravegny,Château-Thierry,49.233333,3.633333
02272,02210,Droizy,Droizy,Soissons,49.283333,3.383333
02273,02480,Dury,Dury,Saint-Quentin,,
02274,02350,Ebouleau,Ébouleau,Laon,49.666667,3.866667
02275,02500,Effry,Effry,Vervins,49.933333,4
02276,02260,Englancourt,Englancourt,Vervins,49.916667,3.8
02277,02290,Epagny,Épagny,Soissons,49.466667,3.25
02278,02500,Eparcy,Éparcy,Vervins,49.866667,4.066667
02279,02400,Epaux-Bézu,Épaux-Bézu,Château-Thierry,49.1,3.35
02280,02400,Epieds,Épieds,Château-Thierry,49.1,3.45
02281,02540,L'Epine-aux-Bois,L'Épine-aux-Bois,Château-Thierry,48.883333,3.45
02282,02840,Eppes,Eppes,Laon,49.55,3.733333
02283,02250,Erlon,Erlon,Laon,49.716667,3.716667
02284,02260,Erloy,Erloy,Vervins,49.9,3.816667
02286,02170,Esquéhéries,Esquéhéries,Vervins,49.983333,3.75
02287,02690,Essigny-le-Grand,Essigny-le-Grand,Saint-Quentin,49.766667,3.283333
02288,02100,Essigny-le-Petit,Essigny-le-Petit,Saint-Quentin,49.9,3.366667
02289,02570,Essises,Essises,Château-Thierry,48.966667,3.416667
02290,02400,Essômes-sur-Marne,Essômes-sur-Marne,Château-Thierry,49.033333,3.366667
02291,02420,Estrées,Estrées,Saint-Quentin,49.966667,3.283333
02292,02400,Etampes-sur-Marne,Étampes-sur-Marne,Château-Thierry,49.033333,3.416667
02293,02110,Etaves-et-Bocquiaux,Étaves-et-Bocquiaux,Saint-Quentin,49.933333,3.45
02294,02000,Etouvelles,Étouvelles,Laon,49.533333,3.583333
02295,02580,Etréaupont,Étréaupont,Vervins,49.9,3.916667
02296,02590,Etreillers,Étreillers,Saint-Quentin,49.816667,3.15
02297,02400,Etrépilly,Étrépilly,Château-Thierry,49.083333,3.333333
02298,02510,Etreux,Étreux,Vervins,49.983333,3.65
02299,02190,Evergnicourt,Évergnicourt,Laon,49.433333,4.033333
02301,02320,Faucoucourt,Faucoucourt,Laon,49.533333,3.466667
02302,02600,Faverolles,Faverolles,Soissons,,
02303,02100,Fayet,Fayet,Saint-Quentin,49.866667,3.25
02304,02800,La Fère,La Fère,Laon,49.666667,3.366667
02305,02130,Fère-en-Tardenois,Fère-en-Tardenois,Château-Thierry,49.2,3.516667
02306,02270,La Ferté-Chevresis,La Ferté-Chevresis,Saint-Quentin,49.733333,3.566667
02307,02460,La Ferté-Milon,La Ferté-Milon,Soissons,49.166667,3.116667
02308,02450,Fesmy-le-Sart,Fesmy-le-Sart,Vervins,,
02309,02840,Festieux,Festieux,Laon,49.516667,3.75
02310,02110,Fieulaine,Fieulaine,Saint-Quentin,49.883333,3.45
02311,02000,Filain,Filain,Soissons,49.466667,3.55
02312,02260,La Flamengrie,La Flamengrie,Vervins,50,3.916667
02313,02120,Flavigny-le-Grand-et-Beaurain,Flavigny-le-Grand-et-Beaurain,Vervins,,
02315,02520,Flavy-le-Martel,Flavy-le-Martel,Saint-Quentin,49.716667,3.2
02316,02600,Fleury,Fleury,Soissons,,
02317,02590,Fluquières,Fluquières,Saint-Quentin,49.8,3.15
02318,02670,Folembray,Folembray,Laon,49.55,3.283333
02319,02110,Fonsommes,Fonsomme,Saint-Quentin,49.9,3.4
02320,02680,Fontaine-lès-Clercs,Fontaine-lès-Clercs,Saint-Quentin,49.8,3.216667
02321,02140,Fontaine-lès-Vervins,Fontaine-lès-Vervins,Vervins,49.85,3.9
02322,02110,Fontaine-Notre-Dame,Fontaine-Notre-Dame,Saint-Quentin,49.883333,3.433333
02323,02110,Fontaine-Uterte,Fontaine-Uterte,Saint-Quentin,49.916667,3.366667
02324,02170,Fontenelle,Fontenelle,Vervins,50.033333,3.866667
